DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime	Week
2018-04-28 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	843.3	2018-04-28 16:46:09	5
2018-04-28 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	840.7	2018-04-28 17:46:11	5
2018-04-28 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	835.4	2018-04-28 18:46:05	5
2018-04-28 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	834.4	2018-04-28 19:46:07	5
2018-04-28 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	828.0	2018-04-28 20:46:09	5
2018-04-28 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	864.1	2018-04-28 21:46:09	5
2018-04-28 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	831.5	2018-04-28 22:46:10	5
2018-04-28 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	759.3	2018-04-28 23:46:13	5
2018-04-28 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	714.0	2018-04-29 00:46:10	5
2018-04-28 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	681.6	2018-04-29 01:46:05	5
2018-04-28 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	678.5	2018-04-29 02:46:09	5
2018-04-29 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	659.2	2018-04-30 10:31:19	5
2018-04-29 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	648.5	2018-04-29 04:46:03	5
2018-04-29 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	625.4	2018-04-29 05:46:10	5
2018-04-29 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	642.8	2018-04-29 06:46:07	5
2018-04-29 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	679.9	2018-04-29 07:46:06	5
2018-04-29 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	743.8	2018-04-29 08:46:05	5
2018-04-29 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	811.6	2018-04-29 09:46:17	5
2018-04-29 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	847.4	2018-04-29 10:46:07	5
2018-04-29 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	849.4	2018-04-29 11:46:20	5
2018-04-29 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	843.8	2018-04-29 12:46:07	5
2018-04-29 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	850.7	2018-04-29 13:46:09	5
2018-04-29 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	862.4	2018-04-29 14:46:06	5
2018-04-29 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	863.2	2018-04-29 15:46:13	5
2018-04-29 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	857.7	2018-04-29 16:46:02	5
2018-04-29 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	861.7	2018-04-29 17:46:08	5
2018-04-29 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	865.1	2018-04-29 18:46:11	5
2018-04-29 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	873.5	2018-04-29 19:46:06	5
2018-04-29 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	867.1	2018-04-29 20:46:10	5
2018-04-29 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	884.0	2018-04-29 21:46:07	5
2018-04-29 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	852.8	2018-04-29 22:46:09	5
2018-04-29 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	770.9	2018-04-29 23:46:02	5
2018-04-29 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	712.9	2018-04-30 00:46:03	5
2018-04-29 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	692.9	2018-04-30 01:46:02	5
2018-04-29 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	682.9	2018-04-30 02:46:04	5
2018-04-30 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	671.2	2018-04-30 10:31:19	6
2018-04-30 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	674.8	2018-04-30 04:46:01	6
2018-04-30 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	674.0	2018-04-30 05:45:58	6
2018-04-30 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	749.6	2018-04-30 06:45:58	6
2018-04-30 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	869.0	2018-04-30 07:46:03	6
2018-04-30 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	978.5	2018-04-30 08:46:08	6
2018-04-30 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1029.7	2018-04-30 09:46:16	6
2018-04-30 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1031.3	2018-04-30 10:46:14	6
2018-04-30 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1019.1	2018-04-30 11:46:12	6
2018-04-30 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1004.4	2018-04-30 12:46:11	6
2018-04-30 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1011.3	2018-04-30 13:46:06	6
2018-04-30 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	994.4	2018-04-30 15:01:08	6
2018-04-30 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	968.3	2018-04-30 15:46:19	6
2018-04-30 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	938.3	2018-04-30 16:45:59	6
2018-04-30 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	911.0	2018-04-30 17:46:06	6
2018-04-30 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	904.3	2018-04-30 18:46:03	6
2018-04-30 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	889.8	2018-04-30 19:46:06	6
2018-04-30 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	874.5	2018-04-30 20:46:04	6
2018-04-30 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	893.3	2018-04-30 21:46:01	6
2018-04-30 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	866.1	2018-04-30 22:46:07	6
2018-04-30 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	783.1	2018-04-30 23:46:11	6
2018-04-30 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	737.0	2018-05-01 00:46:06	6
2018-04-30 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	695.7	2018-05-01 01:46:05	6
2018-04-30 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	679.0	2018-05-01 02:46:02	6
